tid,distance_geometry_1_1,distance_geometry_2_1,distance_geometry_2_2,distance_geometry_3_1,distance_geometry_3_2,distance_geometry_3_3,distance_geometry_4_1,distance_geometry_4_2,distance_geometry_4_3,distance_geometry_4_4,distance_geometry_5_1,distance_geometry_5_2,distance_geometry_5_3,distance_geometry_5_4,distance_geometry_5_5,angles_0s,angles_mean,angles_meanse,angles_quant_min,angles_quant_05,angles_quant_10,angles_quant_25,angles_quant_median,angles_quant_75,angles_quant_90,angles_quant_95,angles_quant_max,angles_range,angles_sd,angles_vcoef,angles_mad,angles_iqr,angles_skew,angles_kurt,speed_0s,speed_mean,speed_meanse,speed_quant_min,speed_quant_05,speed_quant_10,speed_quant_25,speed_quant_median,speed_quant_75,speed_quant_90,speed_quant_95,speed_quant_max,speed_range,speed_sd,speed_vcoef,speed_mad,speed_iqr,speed_skew,speed_kurt,acceleration_0s,acceleration_mean,acceleration_meanse,acceleration_quant_min,acceleration_quant_05,acceleration_quant_10,acceleration_quant_25,acceleration_quant_median,acceleration_quant_75,acceleration_quant_90,acceleration_quant_95,acceleration_quant_max,acceleration_range,acceleration_sd,acceleration_vcoef,acceleration_mad,acceleration_iqr,acceleration_skew,acceleration_kurt,label
1978240N27151,0.9093650124472034,0.8969742131172119,0.9927591493403204,0.952474728894118,0.9873594684289608,0.9983362627956672,0.9870104504744628,0.9744082544243816,0.9879180758354548,0.9990091834083088,0.9995662619076447,0.9650957562190948,0.9890439172632765,0.9982417896284076,0.99767216670518,4.0,7.830408629854317,1.6111148230318526,0.0,0.0,2.414836539451469e-07,1.1457628381754623,4.156629897316376,12.528807709150904,17.79898279894723,27.17621951714448,36.86989764584196,36.86989764584196,9.255150031672509,1.1819498150308787,3.973472456839765,11.38304487097544,1.6344214856503505,2.2405253371257627,0.0,7.748698115479686,0.9862026123341188,3.078932300920782,3.2060736029434387,3.2753869119507133,3.5731615049957672,4.854565774235648,11.060312489786282,16.75598732476272,18.3570304685631,21.899361657423647,18.820429356502864,5.665302688732802,0.7311296174276224,1.29922429886473,7.4871509847905156,1.1324522163327175,-0.2189548714332145,0.0,2.380569781937233e-05,8.071467287101105e-06,-6.292978626616735e-05,-4.1688480141240655e-05,-3.626771992681973e-05,-1.1619210372036415e-07,2.30964348091888e-05,4.96428307361853e-05,8.926856855987419e-05,0.0001025262918491,0.0001455275477814,0.0002084573340476,4.6367049480234646e-05,1.947729061842606,2.4205733911685605e-05,4.975902283990567e-05,0.4932613429568272,0.0191900687177462,WP
1927078N09128,0.9757325761558886,0.9959963342005936,0.9925186626599788,0.9955590177892946,0.991472727063971,0.9947365369804324,0.9992418033021926,0.9938760703210464,0.9882017960242104,0.9999994336021614,0.9992418033021926,0.9938760703210464,0.9882017960242104,0.9999994336021614,0.9821174552220904,0.0,10.676187956839398,2.438010331260164,8.537736462515939e-07,1.7594826542622586,3.518964454750871,4.398705354996089,12.528807709151874,12.680383491819564,19.702987172104915,22.23906387046918,24.775140568833454,24.775139715059808,7.3140309937804915,0.6850788898948679,6.188615963241736,8.281678136823475,0.4251955693489213,-0.6848371970802685,0.0,6.447180179065577,0.1010588999622487,5.9365955715178655,5.939102239908471,5.941608908299076,6.434836285725242,6.503584240801201,6.531159248211074,6.825907003790999,6.831867774013856,6.837828544236712,0.9012329727188462,0.3031766998867461,0.0470246978471582,0.0687479550759588,0.0963229624858312,-0.5875625567379079,-0.6856676097139198,0.0,6.385837390424626e-07,1.0458353119561116e-05,-4.972035009679626e-05,-4.224816388601252e-05,-3.4775977675228784e-05,-2.3066699731823e-05,-1.8640063019708602e-07,2.2776576075502927e-05,3.1597219945767e-05,4.657399355488713e-05,6.155076716400729e-05,0.0001112711172608,3.137505935868335e-05,49.132255396495566,2.296297670570001e-05,4.584327580732593e-05,0.2768575424763012,-0.4700786616983685,WP
1967246N21124,0.9538062954121704,0.9341202616208102,0.991425224351517,0.9461055049300412,0.9977114634863796,0.987127897524618,0.9230736407352578,0.9647265365683338,0.9941422087683652,0.9880038387684018,0.934293984608484,0.9382074281261098,0.9981573184529084,0.9909339849158976,0.9883962748137716,10.0,7.459834762921631,1.3029395125761898,0.0,0.0,0.0,0.0,7.125016348901705,11.30993247402,18.97510018810506,22.128791671027347,26.56505117707789,26.56505117707789,7.484817654643646,1.0033489872786712,6.911227119024725,11.30993247402,0.8320102579477712,-0.1459224532215732,0.0,6.039389011242967,0.1929129936292282,4.8134425393088005,4.851896791569905,4.890604269967356,4.976924301609682,5.853038694272977,6.836614588182578,7.845608510059601,7.865990325523694,7.873355723332338,3.0599131840235376,1.1082007772342934,0.183495511743201,0.9332079985450532,1.8596902865728968,0.4502595331402764,-1.2587005689056827,2.0,8.58387549014571e-08,8.553469792787103e-06,-9.706676539827034e-05,-8.858152950784252e-05,-5.832174358604706e-05,-4.007429292014615e-05,-6.4968606626212864e-18,3.686317446622631e-05,7.038035642658077e-05,8.906017467729012e-05,9.0431339104415e-05,0.0001874981045026,4.913594306993616e-05,572.4214327938962,4.007429292013965e-05,7.693746738637246e-05,0.0111504794965457,-0.4002484006699545,WP
1971287N17125,0.3210051818689055,0.8677206754862692,0.940075413424431,0.9892423348223393,0.5819053315550096,0.9671029838368436,0.997734607660335,0.999999999999998,0.8659196814591987,0.9767483340779894,0.997734607660335,0.999999999999998,0.8659196814591987,0.9767483340779894,1.0,1.0,26.83689419140486,8.007472587416109,0.0,2.845535823955626,5.691071647911252,10.514974944054392,20.91008494006834,35.78252558854043,63.43494882292178,63.434948822921896,63.43494882292201,63.43494882292201,22.64855266690928,0.8439334486836039,11.190067525979105,25.26755064448604,0.7234282866638158,-0.9572933348430276,0.0,3.3820294950528864,0.5150478214117218,1.024802626501481,1.4397499085099097,1.8546971905183385,2.257181710459973,3.1511343799303964,4.997716651269146,5.09845126361966,5.157930585246854,5.217409906874048,4.192607280372567,1.4567752286223457,0.430739953851161,1.385383124831543,2.7405349408091726,-0.0490365418915753,-1.3385138545077813,0.0,5.040647096868888e-06,2.3352798642766272e-05,-5.777704742211025e-05,-5.568035726820048e-05,-5.358366711429071e-05,-4.610672146919441e-05,-1.846686162394512e-05,2.9623741790898008e-05,0.0001049073078078,0.000116591761535,0.0001282762152621,0.0001860532626842,6.605168911993614e-05,13.103811445353047,2.982706963054868e-05,7.573046326009242e-05,0.8478890338610043,-0.820865335624724,WP
2007313N16148,0.556031284114174,0.992988797082958,0.9693107823322306,0.9975168017382376,0.6485939037146526,0.9943017828175724,0.9977547851133894,0.989794710713049,0.8139607642025066,0.9949009035557198,0.9981209961176573,0.9948860890107524,0.6794720299622099,0.991238699711122,0.9955479681299484,6.0,10.438308129323618,3.2335806186743765,0.0,0.0,0.0,1.1457628381754623,4.3408600646913245,10.30484646876615,20.06096929375637,32.747959058336505,89.99999999999756,89.99999999999756,17.413364548717468,1.6682171414157918,4.3408600646913245,9.159083630590688,3.3691347020362863,12.283705796528286,0.0,7.32887778455918,0.8040174596425211,2.1949789927171883,2.2245401480487543,2.267674891896163,4.409711638934006,6.63404515776132,8.471507734906952,15.174480298703802,16.83179380685455,17.992399519138587,15.797420526421398,4.329766527988591,0.5907816524257976,2.220291032960501,4.061796095972946,1.1222999126179054,0.5345777767940647,0.0,1.818438072863643e-05,1.179313809667628e-05,-8.351885352314236e-05,-6.82524402196806e-05,-4.71783065674014e-05,-2.619179254194756e-05,-2.22752269842643e-08,6.034687351390365e-05,9.79123608102251e-05,0.000128189853874,0.0001969483114844,0.0002804671650075,6.350799224389829e-05,3.4924473476232856,3.2180491343085115e-05,8.653866605585121e-05,0.8493957851681334,0.5684875810975298,WP
1902249N23132,0.999654921300776,0.9998809762609076,0.99929132269704,0.9998374436191964,0.9999794774351932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2320428847027283,1.1489850150469616,0.0,0.0924089862597354,0.1848179725194708,0.4620449312986769,1.5110152125208878,3.281013165924939,4.856089934631458,5.381115524200296,5.906141113769137,5.906141113769137,2.297970030093923,1.029536684014015,1.2029852583217695,2.818968234626262,0.7058587196730386,-1.0826573012777905,0.0,13.8312781012729,0.2088995834176666,13.464000937101115,13.464064374315122,13.464127811529124,13.464318123171136,13.690283000148463,14.057242978250228,14.311224471916216,14.39588496980488,14.480545467693544,1.0165445305924266,0.4177991668353333,0.0302068372695711,0.2260706056673358,0.592924855079092,0.6012446788644866,-1.243648934457372,0.0,-2.692700148671113e-05,3.2360139531217684e-05,-0.0001296552124256,-0.0001139712496999,-9.828728697421944e-05,-5.123539879703005e-05,-1.2557520153925952e-05,1.1750877156392972e-05,3.293769893456905e-05,3.999997286062771e-05,4.7062246786686414e-05,0.0001767174592123,6.472027906243537e-05,-2.403545715789253,3.607885385375007e-05,6.298627595342303e-05,-0.6082419097470406,-0.978650611093368,WP
1932330N09137,0.854576274196849,0.8964477184262487,0.8082663592516468,0.9923453550666018,0.912431866729182,0.9272318931791876,0.99722262638553,0.8930359218620999,0.9363261580860291,0.9707620315299148,0.997485981655216,0.9887070351901954,0.9849519977442468,0.9343385768732518,0.9825696852446812,15.0,8.855859620521157,1.0656262631530704,0.0,0.0,0.0,4.26886823125797e-07,8.130102354155737,14.036243467926363,18.434948822922607,21.941127589081308,33.690067525978705,33.690067525978705,8.185230640035321,0.9242728533171612,6.282492088161221,14.036243041039542,0.9762598150567258,0.820296155455368,0.0,5.865426479671873,0.1980706314424302,2.938470866803156,3.1030427052269864,4.04420726579025,4.628484402403284,6.1137255051623685,6.840088933219757,7.757344477259527,8.253926830619346,9.702874725768591,6.764403858965437,1.521409388481673,0.2593859787953193,1.017610315333494,2.211604530816473,0.0378672334978412,-0.4243421093381623,3.0,2.8545515534194173e-06,8.64402631589569e-06,-0.0001529785262381,-9.416880483498304e-05,-7.465871933600288e-05,-4.344166655228484e-05,-1.928484414135154e-11,3.821647067424348e-05,8.46317200544957e-05,0.0001150579043295,0.0001970792292538,0.0003500577554919,6.639602598080653e-05,23.259704629006222,4.129899662338702e-05,8.165813722652831e-05,0.3620574980973442,0.6743564338330925,WP
1954297N17138,0.8060832089366539,0.8890350710684047,0.997245383242738,0.9200874653356452,0.9296562182653214,0.99737960000181,0.9647846509022708,0.9926314463921004,0.992842376220658,0.9968445530782816,0.9880211641801996,0.9854819581650768,0.9351147205004726,0.9993544605815396,0.9965498991666404,4.0,7.163114394963815,1.0334653039891308,0.0,0.0,5.122641877509564e-07,1.1165679765793948,6.0090059574959325,9.727578551401098,14.7346618150258,19.387677161068765,26.053495310491527,26.053495310491527,6.2863240274683445,0.877596486786262,4.8924379809165375,8.611010574821703,1.1160706733892998,1.1780177497681406,0.0,10.30617347565503,0.7975221578260125,5.191838226661667,5.630058832803849,6.055445906345681,7.85950428690809,8.737907659682074,10.699381426524411,16.65344486112596,17.63222284712486,30.22572048218761,25.033882255525945,4.851137898706652,0.4707021388846094,1.935321300274345,2.8398771396163225,2.096139819826416,5.4090328153856415,0.0,-3.0665035884068978e-06,2.4683470456903947e-05,-0.0005819244904993,-0.000131153627047,-9.647146702262191e-05,-2.7653190070082463e-05,-8.33711228386228e-07,1.708916160411516e-05,7.713072782329145e-05,0.0001252954392524,0.0005833092497746,0.001165233740274,0.0001501436892129,-48.96250236934524,2.681947884169624e-05,4.474235167419762e-05,0.1027229655031007,9.459868893462168,WP
1891259N12121,0.9872935559597962,0.9967377665762251,0.9799727161882176,0.9975656635984644,0.9865563264048048,0.986031231283627,0.999045144684888,0.9895220029293892,0.9906814956076652,0.9858247100676172,0.9994733437115472,0.989415308552141,0.989786616365904,0.9970107234870396,0.9939297114957798,5.0,8.882541599714592,1.8290530112854595,0.0,0.0,0.0,1.2045024554051418,7.120977452868564,12.528807709150469,23.67378974319853,26.565051177078963,30.963756532071468,30.963756532071468,8.960493180300833,1.0087758193655685,5.407830256283558,11.324305253745326,0.9891436529848132,0.127387644176911,0.0,7.0577962770513,0.915807727879558,2.2351531946195298,3.0348853126482545,3.57350863339126,4.415413457621487,5.346068238861211,7.0161896244724185,14.798895189816562,17.41009315147451,18.530857586764505,16.295704392144977,4.48652327160509,0.6356833061607623,1.1566829089323214,2.600776166850932,1.4843635066445735,0.9495335820212314,0.0,-2.5412559550551316e-05,1.755700922887547e-05,-0.0002591051388652,-0.0001436766312448,-0.0001273895894917,-8.211442443938248e-05,-1.7969215165978024e-06,4.193943084708974e-05,6.64031020277573e-05,8.839212985706145e-05,0.0001051096480312,0.0003642147868964,8.601142804016012e-05,-3.3846031081231307,5.578526996679543e-05,0.0001240538552864,-0.7272013771749077,0.2114157223115302,WP
1950174N19127,0.9102172256016976,0.8987739025962166,0.9644285292753644,0.9155737821879928,0.9873883093889636,0.9571747247655824,0.9648240282186696,0.9905813437420654,0.9892782571053204,0.9576314666692888,0.990646540614681,0.979856234157072,0.9904768182708616,0.9985221714927334,0.9762792499010708,10.0,4.8253738015925,0.7426537455375377,0.0,0.0,0.0,0.2129919652089339,3.609670097497889,8.112275418213507,11.805610149274676,14.123130475181949,17.899489837357763,17.899489837357763,4.869906281205025,1.0092288144802022,3.609669243724243,7.899283453004573,0.8678768214947462,-0.2647664751473511,0.0,10.26313984129557,0.7451853251585072,5.21624123715541,5.572471976625296,6.222860611052321,6.844096797275656,8.245690255622163,12.776924493100502,17.13791267704667,20.95541055044062,23.319170370835803,18.10292913368039,4.886506958938908,0.4761220283949729,1.6949342226215522,5.932827695824846,1.2371621933874577,0.3972104369479727,0.0,-1.1610865397276883e-06,1.4339164244209898e-05,-0.000181254407457,-0.0001761138219385,-0.0001416948583631,-5.2295872782879816e-05,-9.95949484400129e-07,2.78567527782192e-05,0.0001023108677529,0.0001821857726375,0.0002410776689598,0.0004223320764169,9.402818802127576e-05,-80.98292832102622,4.753084189730964e-05,8.015262556109902e-05,0.3315038632544682,0.7130653110705629,WP
