tid,distance_geometry_1_1,distance_geometry_2_1,distance_geometry_2_2,distance_geometry_3_1,distance_geometry_3_2,distance_geometry_3_3,distance_geometry_4_1,distance_geometry_4_2,distance_geometry_4_3,distance_geometry_4_4,distance_geometry_5_1,distance_geometry_5_2,distance_geometry_5_3,distance_geometry_5_4,distance_geometry_5_5,angles_0s,angles_mean,angles_meanse,angles_quant_min,angles_quant_05,angles_quant_10,angles_quant_25,angles_quant_median,angles_quant_75,angles_quant_90,angles_quant_95,angles_quant_max,angles_range,angles_sd,angles_vcoef,angles_mad,angles_iqr,angles_skew,angles_kurt,speed_0s,speed_mean,speed_meanse,speed_quant_min,speed_quant_05,speed_quant_10,speed_quant_25,speed_quant_median,speed_quant_75,speed_quant_90,speed_quant_95,speed_quant_max,speed_range,speed_sd,speed_vcoef,speed_mad,speed_iqr,speed_skew,speed_kurt,acceleration_0s,acceleration_mean,acceleration_meanse,acceleration_quant_min,acceleration_quant_05,acceleration_quant_10,acceleration_quant_25,acceleration_quant_median,acceleration_quant_75,acceleration_quant_90,acceleration_quant_95,acceleration_quant_max,acceleration_range,acceleration_sd,acceleration_vcoef,acceleration_mad,acceleration_iqr,acceleration_skew,acceleration_kurt,label
2014003N08086,0.844913706292975,0.9448990451698684,0.8548224426574009,0.9450558576555232,0.9035987297181346,0.8360168203789977,0.9415045043347512,0.9706752935693672,0.93391210676858,0.8397577289366948,0.9564833431362256,0.9754081354414588,0.9999996758106012,0.9858695461150612,0.9416713452729876,18.0,11.059534101842472,1.9201320702214757,0.0,0.0,0.0,0.0,7.125016348898577,18.434948822922408,26.56505117707777,32.97756589108986,45.00000000000179,45.00000000000179,12.591148009018056,1.1384881038452084,7.125016348898577,18.434948822922408,0.811572827696089,-0.4582340534835456,1.0,2.143109300217783,0.1356284628680032,0.0,1.017276664504409,1.0172766645044666,1.444547881806466,2.2850639898505065,2.888142325688189,3.227820946794409,3.6853232796764783,4.210971765246232,4.210971765246232,0.9098233879699842,0.4245342913110068,0.770983131759289,1.4435944438817236,0.0627904897677174,-0.4611080250062667,2.0,3.253803204827252e-06,6.326508378895054e-06,-0.0001019540995498,-6.48038765451928e-05,-5.846955658232697e-05,-1.1226069286261506e-05,0.0,3.948184292310236e-05,4.71120174415629e-05,5.781663626709782e-05,0.0001038217432345,0.0002057758427843,4.243950838629401e-05,13.04304707897882,3.883843233902782e-05,5.070791220936387e-05,-0.2310781967685133,-0.2283379623592152,NI
2014004S17183,0.721939836027039,0.0888989397645401,0.9310878147821836,0.1374484108080036,0.6428498610242892,0.9319026339513417,0.5307299183783548,0.5148731564445066,0.9693861942099234,0.9290438452484178,0.6616676510731111,0.8977716813029482,0.7819214069114336,0.9929992465240663,0.9403781815477826,15.0,24.154414219884117,3.5246485932983216,0.0,0.0,0.0,1.6974393856544587,10.80738947139577,36.074940115873325,63.43494882292001,90.0,153.43494882292364,153.43494882292364,31.917050488910576,1.321375471926626,10.80738947139577,34.37750073021887,1.9869653973082408,4.013652667436898,3.0,3.615383628830798,0.2709693505550611,0.0,0.9862918471623644,1.0247063279061484,1.9492680455322653,2.839746061045316,5.439023880324353,6.542632923226974,8.594420918011181,11.60777304019228,11.60777304019228,2.527433844396357,0.6990776370843169,1.4253918631873828,3.489755834792087,0.9869843081540356,0.5468040532012894,1.0,4.860291073764157e-06,4.550532287537773e-06,-0.0001204743536331,-6.200182447347355e-05,-4.8785095754001714e-05,-1.3665145850577818e-05,0.0,2.9061338669433567e-05,5.0618341313059625e-05,6.434469624227265e-05,0.0001190649286244,0.0002395392822576,4.244453953918416e-05,8.732921319938988,2.4729608927856163e-05,4.272648452001138e-05,-0.2414917510053166,1.0455516602218171,SP
2014007S11104,0.5046155227099903,0.9297014065227878,0.7522868640524247,0.9683341801369898,0.9861088072702872,0.8906001964686344,0.976496629922842,0.9563843408956838,0.9818458030717624,0.9285074226141582,0.9775931355861056,0.956155589500248,0.989375951590237,0.9590651741153544,0.992963975573128,8.0,7.804166690882016,0.7577595617017762,0.0,0.0,1.7075472925031893e-07,2.7263109939059444,6.3943977652276,11.309932474020162,15.56356541432386,19.942868520366837,29.744881296942648,29.744881296942648,6.474300533230146,0.8295953674073085,4.546787499232296,8.583621480114218,1.0061649996649022,1.0007525495065392,0.0,7.840209691037787,0.4055991009577607,3.5946839779470228,3.650221009641357,4.216869073373091,5.43861687081927,6.776693189761341,9.337790934285085,13.505904985126117,15.28859562595249,18.514968338485648,14.920284360538624,3.4654402376805304,0.4420086163820217,2.2664277950360283,3.899174063465815,1.1711849369302514,0.9091497723348594,1.0,5.01725679822059e-06,6.591025516634379e-06,-0.0001453626677878,-8.33232663047065e-05,-6.423434567925982e-05,-3.1703105181615646e-05,2.1203010151240437e-07,3.660315438798185e-05,8.797722599345609e-05,0.0001092866614212,0.0001231004112191,0.0002684630790069,5.631374669960755e-05,11.224011240480989,3.28801199398855e-05,6.83062595695975e-05,-0.0971323899824376,0.2630327486658421,SI
2014015N10129,0.5075926219884114,0.7319383417265262,0.9229751545766888,0.7583537223079425,0.2740418390001024,0.920086615492556,0.838257222299748,0.6921983274137621,0.8927833717272112,0.9085466489231728,0.9255318816209755,0.7387229484347434,0.4871730449220072,0.9418870921298742,0.9614427452749053,10.0,23.838289246418007,3.439643908824753,0.0,0.0,0.0,0.0,26.56505117707656,44.99999999999847,45.00000000000176,45.000000000002046,45.000000000002544,45.000000000002544,19.45756426237589,0.8162315701953999,18.434948822924397,44.99999999999847,-0.086593714437785,-1.700422795645175,6.0,1.4854581614733469,0.1326734906614234,0.0,0.0,0.0,1.0240228744026327,1.442977092323691,2.048110667672912,2.289038032679401,2.886157811423677,3.236533410285844,3.236533410285844,0.8495248437189807,0.5718941574742047,0.5886107374861582,1.0240877932702792,-0.1173271638162193,-0.4880384206029724,3.0,6.541279914108209e-06,7.435224419522598e-06,-0.0001059739829944,-6.678534350675352e-05,-4.39368563676236e-05,-1.937215616419721e-05,1.3374075509604897e-17,3.899191862222257e-05,5.8552291533386175e-05,6.702505509985764e-05,0.0001733795091032,0.0002793534920976,4.760866569139773e-05,7.278188109442548,1.9757846927535e-05,5.836407478641978e-05,0.7172752544801155,2.273733487004576,WP
2014015S16043,0.4284537816583099,0.8357755106159279,0.8458176001752125,0.8350723410662154,0.5161490739737696,0.8867650946202544,0.774801627499984,0.9527794967096568,0.7962498228377066,0.8710105459335332,0.7439037243462083,0.9908921952380668,0.6651025968991979,0.8495386594375515,0.9058508841791688,6.0,26.566308981207083,4.83328883428707,0.0,0.0,1.2074182697257331e-06,4.763641690726756,11.888658039629046,26.56505117707839,71.56505117707758,90.0,180.0,180.0,37.74919255155384,1.4209423137500017,8.708827919764882,21.80140948635164,2.5955988169662025,6.641264628201219,0.0,3.703017600310981,0.2072866789188009,0.9277992972629662,1.025413968848874,1.424650252559537,2.7754023338345486,3.603754448062285,4.894319489714618,5.878454314296679,6.433870513365863,7.716915604285583,6.789116307022617,1.618960716845332,0.4372003840082669,1.2419468313021094,2.118917155880069,0.1896025868833802,-0.6200306559755022,1.0,-6.876242247570671e-07,6.664475912344763e-06,-0.0001383719225426,-0.0001012029737886,-5.940023569072783e-05,-3.661852124962403e-05,2.072827729425207e-07,4.035879238387513e-05,6.341451454405301e-05,8.573809701589065e-05,0.0001027882839433,0.000241160206486,5.205122083447839e-05,-75.69718890120214,3.805017640209632e-05,7.697731363349915e-05,-0.3163346990515129,0.0157961582809327,SI
2014017S14160,0.9479476046289064,0.9623513625513728,0.958365351366284,0.9626628719625636,0.9833631821525346,0.9737085686132564,0.951906324201903,0.979307630806606,0.9719941890800384,0.9607178008366756,0.9451538052325806,0.9871839975139676,0.9977798819202912,0.9784697948509424,0.9567731730317468,5.0,8.410663654075332,1.24103984895803,0.0,0.0,0.0,1.9091524329963896,6.654425046007076,12.528807709153368,20.376435213835272,22.16634582208212,30.963756532073287,30.963756532073287,7.946532336483164,0.9448163264301652,4.8303352136317015,10.619655276156978,0.9414272503854794,0.0724821852884991,0.0,8.81913955357675,0.499003827311888,4.206198756325873,5.032105835210841,5.6453705021675695,6.439809927629485,8.258161447168051,11.041342557956847,13.135134494478931,13.37527199133788,19.89227031568267,15.686071559356796,3.195183501232506,0.3623010478314344,2.16242636079784,4.601532630327364,1.0656611773542854,1.525640899158052,0.0,2.123839804658531e-05,1.5117174252710385e-05,-0.0003294194695868,-8.955673306265479e-05,-6.139643961328929e-05,-2.368516519316947e-05,2.8391882729478156e-05,5.6014491013704335e-05,0.0001367909344153,0.000148880348598,0.0002608848253707,0.0005903042949575,9.679714485902568e-05,4.557648116713239,4.976783793551096e-05,7.96996562068738e-05,-0.6055330895758102,3.1497478161460872,SP
2014024S13160,0.5886803027499983,0.5065901095407638,0.8251803785978109,0.5701751141879198,0.5249966110282429,0.901699261142276,0.7294134588927516,0.4441831018552273,0.7606988356589204,0.9187947957002092,0.9082526189270452,0.5772192912879377,0.6222822318152639,0.8453566398445358,0.957085810486859,6.0,36.83720939252725,4.643678359771081,0.0,0.0,1.8476102659941207,11.309932474019549,23.19859051365033,49.57392125990044,90.00000000000222,116.56505117708171,143.13010235415678,143.13010235415678,36.26828740441682,0.9845557794009816,15.068488159494551,38.26398878588089,1.3878960419011108,1.1994284116066405,4.0,5.048267862928085,0.3778893880482299,0.0,0.251122118570897,2.227413733746077,3.095424648950438,4.29538488247421,6.720854434875372,8.38755085322481,9.839464818801984,17.683432685600067,17.683432685600067,3.0699879012082016,0.6081269822769575,2.0148771906177085,3.6254297859249354,1.1649539253152434,2.938305845439504,3.0,-1.0730290075963738e-05,2.052397174264278e-05,-0.0005754287686829,-0.0003122767272717,-0.0002049695535789,-5.250934219899887e-05,1.2877905635017723e-06,6.561608117417862e-05,0.0001562437829368,0.000186128854775,0.0004474131159363,0.0010228418846193,0.0001667375346528,-15.538958730145763,6.084053697137448e-05,0.0001181254233731,-1.0858586531659824,2.8960621595763945,SP
2014029N10143,0.97873019674044,0.973612989925325,0.9946189703492452,0.9812906448248808,0.9973643020486312,0.993003886114068,0.9834218486645186,0.995730718916217,0.9981236096331402,0.9926469124917404,0.978158492364386,0.993521105291122,0.9980780187724068,0.9994063328613072,0.9966800554830124,2.0,5.618389493626092,0.7985639891268275,0.0,3.622254809177201e-07,1.2074182697257331e-06,4.057811376940007,5.19442890773487,7.104845655997025,10.690346645996392,12.911983142884514,17.744671625057343,17.744671625057343,4.149460206787637,0.7385497590537441,1.2492426786970825,3.047034279057017,0.8842072019339675,1.051381894127406,0.0,9.269063749615633,0.3246372736766822,6.184649431405723,7.119798887592818,7.166808198705008,7.58770802620079,9.343667702175882,10.88079800658524,11.359231517891327,11.367691761841073,11.605653056820598,5.421003625414875,1.6868647561159682,0.1819886885755769,1.8250416767637925,3.293089980384451,-0.130054228976485,-1.4155337010483573,0.0,5.143441748227524e-06,8.258801531397745e-06,-5.783420981735779e-05,-5.304400312965674e-05,-4.788169473499263e-05,-2.696390686737454e-05,-2.984499106852258e-07,4.563284865860845e-05,5.673999614279142e-05,6.800499996722307e-05,0.0001005924836787,0.0001584266934961,4.291399158602564e-05,8.343438826893331,4.43656120988676e-05,7.259675552598298e-05,0.3160373822579305,-0.8622530703546429,WP
2014030S14129,0.2570120420422276,0.7074580570602452,0.6836635720403303,0.8407462542231902,0.194023252618468,0.8942446873035969,0.8157664523861184,0.5485603744187454,0.0575226115152242,0.9058434115992628,0.7733448319963454,0.8545162011100659,0.3265497460645952,0.4193044163041751,0.9345342016441854,14.0,23.19812004372681,3.078970331011384,0.0,0.0,0.0,2.9530705568868223,14.036243467926012,28.15496623701272,45.000000000001016,80.7825255885447,180.0,180.0,29.371504987514683,1.266115742661538,12.528807709153602,25.2018956801259,2.647805263785913,9.392340717516207,8.0,2.9785729939572136,0.2052901918019732,0.0,0.0,0.9876376161221726,1.4209650787198536,2.2802004330311085,4.424628463263854,5.972377035080244,6.637502789221076,8.903830051515529,8.903830051515529,2.0834678959752098,0.6994852569341258,1.2926653012988798,3.0036633845440006,0.619950373184204,-0.3446668638544703,8.0,1.7072069497958265e-06,5.096577606185877e-06,-0.0001631808001362,-7.830071486222465e-05,-6.466385726460804e-05,-2.249301129462676e-05,0.0,2.896965441935468e-05,6.588571724886967e-05,9.262171261695878e-05,0.0001681380179738,0.0003313188181101,5.172461347825774e-05,30.29779927058272,2.6418773376046197e-05,5.146266571398144e-05,0.1407551067454091,1.0878010797700233,SI
2014031S17149,0.629419186538309,0.4787166848200405,0.9785676521739533,0.1761000225850439,0.7497182911370781,0.9924838908059896,0.390197330780992,0.8343453842101953,0.9666066524540836,0.9928944969848388,0.6902450717724699,0.8199647625994295,0.8917938166349101,0.9942035930771108,0.9928771281280144,6.0,10.559497686726203,1.6510681213994982,0.0,0.0,0.2182630373663354,3.92416105187784,8.042894233504953,12.051998263273068,22.66771704088067,27.99414368429666,78.69006752597925,78.69006752597925,12.244648904014838,1.1595863048871111,4.4859134756452494,8.127837211395228,3.392162454440075,15.19674689492209,0.0,7.74070439530195,0.3568523215147896,1.4090713083200577,3.412982312828205,4.238430608414166,5.55370023567245,8.292623995167745,9.44685401129826,10.58006539801642,11.794737374695467,13.18283230923527,11.773761000915211,2.646487646934558,0.3418923539491813,1.720923961115863,3.8931537756258106,-0.2984807851972004,-0.4199615168374953,0.0,5.045259302544968e-06,1.103543301373808e-05,-0.0002521415474318,-0.0001220938910553,-7.314637166454195e-05,-3.0695546651124246e-05,-4.6590866329336106e-07,4.460785849291138e-05,0.0001009486695758,0.0001306401509445,0.0002263985330586,0.0004785400804905,8.184096162092987e-05,16.221358846639863,4.0338147894156766e-05,7.530340514403562e-05,-0.2755748642603262,1.7342287873755664,SP
